rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
24537.80803840591,4.730872724872744e-06,0.0,13,16232.0,37708.30712486638,18,25
15596.92130570098,2.6993746223427523e-06,0.0,14,15456.0,21625.23379442306,18,29
23304.856837585514,4.2855051585988525e-06,0.0,14,16859.0,34734.25672786662,18,27
10738.43745715168,2.2361401856777624e-06,0.0,13,17163.0,15655.793885287945,18,30
16237.510645157688,2.807153127477549e-06,0.0,13,16305.0,22690.548509561777,17,28
14409.947901375768,2.604122602818041e-06,0.0,13,17547.0,20157.199747414357,18,29
22683.816522624074,4.064962896453847e-06,0.0,13,17341.0,33216.84080194743,17,26
22771.96176493076,4.103316729235587e-06,0.0,13,15902.0,33495.909968609005,17,26
22599.6492543987,4.172006316971253e-06,0.0,13,17149.0,33930.86994949895,17,26
15680.289588502152,2.7326216244574228e-06,0.0,13,16707.0,21807.769166687445,17,28
27240.698730846158,5.605102613437233e-06,0.0,14,15732.0,42621.70411425338,18,25
22568.764383674552,3.918639798742622e-06,0.008025169372558594,13,17395.0,32400.32655366477,17,26
16717.80963488743,3.0920010619030372e-06,0.0,13,15497.0,25662.341101824666,18,29
10412.023011239924,1.962769274868202e-06,0.0,12,17830.0,14498.475336921847,16,24
12110.396391694141,2.1259816022203116e-06,0.0,13,17215.0,16472.476206377116,17,26
18082.088729973093,3.0298314485369464e-06,0.0,12,17916.0,25065.053483450414,17,26
17002.462214731306,2.8772179164787514e-06,0.0,12,17919.0,23738.452958211306,16,26
13621.854027578442,2.3447289743430132e-06,0.0,12,17770.0,18632.969863367183,16,26
14760.751205536719,2.5534397852297215e-06,0.0,12,17478.0,20342.11254572484,17,27
15076.836608501391,2.556413067214049e-06,0.0,13,17397.0,21002.731430462747,17,26
14660.274572870365,2.5186802899670047e-06,0.0,12,17511.0,20001.05774200756,17,27
14641.92222350463,2.473519308626176e-06,0.0,12,17662.0,20109.180541926857,16,25
16885.894680915877,2.9483867778427688e-06,0.0,12,17941.0,24071.943016064753,17,27
7611.795417323813,1.1368533241575883e-06,0.0,40,16087.0,12015.899515365003,46,50
4393.763359144342,9.014642307457493e-07,0.008065938949584961,36,11996.0,8929.833333333334,40,37
5557.382727161325,9.860963918576784e-07,0.0005104541778564453,35,10345.0,9294.03685807245,38,42
26405.97797501403,3.05543799634427e-06,0.0,41,12366.0,41271.269901692904,45,56
18773.65802098313,2.091389597359023e-06,0.0,28,19457.0,26573.61429212603,33,45
5627.6458061818685,1.0143226944080415e-06,0.0,22,11119.0,9381.694444444445,26,24
3104.4197412237063,1.5501176770051568e-06,0.0,22,11617.0,9076.833333333334,24,23
16782.460261985158,1.7650526735612978e-06,0.0,22,15227.0,23225.661819824592,26,39
4263.5222116993145,1.0416999997720381e-06,0.0,26,14826.0,8021.0,35,26
15138.64213449231,1.6507540642374767e-06,0.0,23,12794.0,20901.68829765156,27,42
11496.062219586804,1.3422504647970166e-06,0.0,23,15119.0,15654.248609090435,28,39
13829.313098927454,1.5947454172773045e-06,0.008045673370361328,23,16323.0,20248.55162405537,28,41
21572.34249429835,2.254307187074308e-06,0.0,23,17860.0,31253.886639577686,28,41
6287.8085156667885,1.102096260269064e-06,0.0,23,12389.0,10167.413957126158,26,29
4729.274100839502,1.1788685095099404e-06,0.0,21,15939.0,8363.666666666666,27,22
18404.474019669713,1.873315101163455e-06,0.0,24,20937.0,25861.418742304464,29,40
5043.322371479604,8.256476353508725e-07,0.0,24,17479.0,10821.444444444445,30,26
