rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
65524.40047943002,8.852896399747881e-07,0.008018970489501953,18,128979.0,176629.35366234236,27,37
46733.4262507432,1.5320374735276935e-06,0.0,9,279936.0,356695.20838493656,17,16
74226.88900999138,6.876442604757754e-07,0.0020101070404052734,30,147914.0,197705.31587166726,46,54
47732.145542042956,1.890128205822398e-06,0.0,9,286737.0,360938.92461860017,18,17
54460.89621829949,3.2939575749032816e-06,0.0,12,192862.0,293636.2331835274,21,20
47482.65499753463,2.103742799162004e-06,0.0,9,292147.0,374682.3547054675,17,16
43117.32995153095,4.6881174995120166e-07,0.0,10,334409.0,324430.780962017,20,19
60197.932383065796,2.4002636848832657e-06,0.008021116256713867,9,175525.0,261197.38770367164,17,17
44932.31003938985,4.030844100104369e-06,0.0020143985748291016,11,38729.0,85911.5799243403,17,20
43734.104237366526,1.226768518578284e-06,0.0,9,362799.0,422628.6111959162,18,17
44422.8448194778,3.6172195164005614e-06,0.0,12,49783.0,106504.19866539264,18,21
44566.253549427995,5.7192951420982e-07,0.0,29,66620.0,64746.00476049326,42,64
49765.08143714628,8.314584401043417e-07,0.0,16,122339.0,129500.66514426642,27,36
49849.12338790781,1.2431872354011251e-06,0.008004903793334961,10,378718.0,412012.74830846046,18,18
47027.67237813363,1.722407674196796e-06,0.0,11,234109.0,298367.86682076927,21,21
37447.572191889005,3.015173647046888e-06,0.002012968063354492,19,21599.0,64403.131590481455,24,32
59914.99838907337,1.2954625855919389e-06,0.0,11,372217.0,380808.6391668865,21,21
45529.85351651959,4.579503837494906e-06,0.0,11,39764.0,90024.20764361338,17,20
71276.62224565024,1.3536660502384586e-06,0.0,25,54862.0,116001.84006378765,31,41
68434.60180799098,9.011309601049501e-07,0.0,26,112066.0,267044.8419184581,45,45
58675.82909059466,3.5379798913193863e-06,0.008033037185668945,10,121783.0,223356.6926983367,18,17
50499.31382770787,2.2181695530710387e-06,0.0,8,216422.0,317764.8732028521,17,16
53528.598969314786,3.048236642156282e-06,0.0020165443420410156,8,209585.0,333236.54536028265,17,15
59375.145987435106,8.64328210694591e-07,0.0,14,113012.0,156823.89795929927,25,30
54455.48859005607,3.1174716525873355e-06,0.0,9,88888.0,187753.8291803091,17,17
40332.684168472064,1.7514678843675584e-06,0.0,20,35977.0,75326.1514542483,27,36
36551.801012943804,3.60972564474494e-06,0.0,12,32331.0,78782.24395382346,19,22
64503.69374608549,1.481598072286976e-06,0.008027791976928711,22,72955.0,151788.25217958176,29,37
46496.87736640454,6.218953427225725e-07,0.002015352249145508,9,361844.0,369451.60588652146,18,18
49516.468490419335,2.4670455621835653e-06,0.0,18,51056.0,101468.2097726134,25,31
39847.97998431988,3.0562925594023226e-07,0.0,10,222407.0,121623.4434357883,20,19
63584.989034006845,8.811365640117547e-07,0.0,17,117078.0,198919.81208925624,27,35
52731.42030366051,1.7333144743230046e-06,0.0,12,227801.0,300391.1365576859,20,21
53562.55272647524,7.543854898453583e-07,0.0,29,79855.0,97557.28845164609,42,55
52903.68370525518,4.470434613877577e-06,0.008038997650146484,11,63522.0,144310.76631251315,18,19
41706.58477790784,3.7431038350256963e-06,0.0020165443420410156,11,36624.0,81866.65746007736,17,21
73311.74737794134,5.672681467292316e-07,0.0,30,125090.0,171885.66214297496,41,54
55944.59859180127,9.8078099848967e-07,0.0,29,32174.0,105855.9270905579,38,49
54324.374129171,3.1976002304797263e-06,0.0,12,190675.0,292712.09124360065,20,20
41285.09592038011,3.039623178748443e-07,0.0,10,268431.0,177738.09794170503,19,20
60520.307473494155,1.0249097027823262e-06,0.008011341094970703,16,69033.0,157512.9013942096,26,32
55240.762848618724,1.9444116124913652e-06,0.0020279884338378906,27,47258.0,106246.14391907478,34,42
42737.720982037994,6.602921651457066e-07,0.0,9,203617.0,232419.62667996463,18,19
44731.43439115011,3.343882081335023e-07,0.0,12,229317.0,152301.5251444671,22,23
49405.85436144447,1.94108393671679e-06,0.0,11,86177.0,146696.74552616838,19,22
53728.91248737317,3.5946395209437248e-06,0.0,11,66253.0,134281.95822906907,18,19
47828.80912703006,2.023497154428586e-06,0.0,12,62401.0,101685.86887125685,19,22
56103.831439827176,3.1872242128562647e-06,0.0,16,154875.0,254325.19882617472,25,25
53773.164658190166,2.176264284419266e-06,0.002029895782470703,11,214405.0,295405.8900362667,20,20
38102.85125926837,6.242593891245109e-06,0.0,12,27898.0,72917.59484060828,17,21
49295.86320083264,3.7694141570691233e-06,0.0,17,45872.0,102346.49038315617,24,27
53856.42236402575,5.482284951721941e-07,0.0,10,264034.0,243312.05856814922,19,20
