rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
248.1716032969329,6.950147131322883e-06,0.003999948501586914,14,14515,13908.570876006157,88,84
313.18808372077314,6.665684175705082e-06,0.0030002593994140625,14,14714,13905.233207230385,85,83
249.10817630418148,4.695119507360391e-06,0.00299835205078125,14,14525,13961.680237444263,88,85
184.65803207367222,5.824742261312094e-06,0.0029993057250976562,14,14373,13945.836219478228,86,85
340.8892331223832,6.219174754284343e-06,0.0029985904693603516,14,14683,13918.028089973985,84,84
216.9820605432031,5.017300961288394e-06,0.003998756408691406,14,14497,13958.689780923136,86,85
215.54098423394166,5.102596084776555e-06,0.0029993057250976562,14,14356,13914.448244864947,84,84
266.97014538284134,4.234794918565039e-06,0.005001068115234375,14,14641,13926.338389741177,88,84
846.0018384240418,9.790830120949501e-06,0.003998517990112305,14,16319,14985.228821855435,94,96
1074.7129202529738,6.15529683531797e-06,0.003000020980834961,14,16516,14959.37173119871,94,96
1185.5897211649924,3.6695023842325228e-06,0.003000020980834961,14,16747,14968.047955783368,90,96
930.343881381862,1.7810691938873908e-05,0.0030007362365722656,14,16489,15019.784914785398,92,97
1136.7949702432056,1.0603233041694291e-05,0.0029990673065185547,14,16383,14962.40096244421,92,96
998.3512830785947,1.7925472210708373e-05,0.0030002593994140625,14,16316,15095.047528777302,95,97
1194.9830411503758,1.1956811182908083e-05,0.00400090217590332,14,16585,14849.638804855149,89,95
1048.9583617006617,7.47203272801619e-06,0.0039980411529541016,14,16349,14976.350393194589,90,96
863.4188606015156,1.1644092856605797e-05,0.003000497817993164,14,16294,15044.6336016493,92,97
1181.2065115111066,2.4923738075058053e-05,0.003000020980834961,14,16359,14959.51750824409,90,96
1368.593682084846,2.4475595371490036e-05,0.0029990673065185547,14,16555,14762.93318767866,89,95
1094.235322604639,2.666600375779019e-05,0.003000974655151367,14,16354,14605.07794042884,87,93
1156.831689483327,3.698088635893438e-05,0.002998828887939453,14,16541,14506.182532588025,90,92
1187.8830837600713,9.995085984950929e-06,0.0035178661346435547,14,16361,14538.953572227867,85,92
1294.322080947866,1.9267696666644444e-05,0.004999637603759766,14,16482,14550.753085118662,87,93
1106.6030670229777,1.914951145891862e-05,0.0030002593994140625,14,16370,14438.935312958925,87,91
1262.3371750517604,1.8380289311897474e-05,0.003998994827270508,14,16571,14426.4718336204,88,91
1377.0500079930216,9.361582070498384e-06,0.003998756408691406,14,16630,14585.02911003035,86,93
1106.1353920338022,1.4879502213559357e-05,0.002000093460083008,14,16351,14486.372215958912,88,92
1340.5975936904526,1.4507033178800671e-05,0.0029993057250976562,14,16841,14458.34001453485,86,91
1220.3803182507168,2.069023968144098e-05,0.004000186920166016,14,16337,14231.120832705881,85,88
1226.1543525063735,1.738881499622764e-05,0.003001689910888672,14,16422,14239.945142272372,85,89
1212.3699594130326,2.0271008189707108e-05,0.0029990673065185547,14,16670,14338.406350130464,87,90
1225.7277528310885,2.6079410708673433e-05,0.00299835205078125,14,16478,14245.927587892627,86,89
1343.0893696991657,8.862439120387343e-06,0.0029997825622558594,14,16716,14213.677908909041,83,88
1309.818753481359,2.55812447978255e-05,0.004000186920166016,14,16513,14163.523515138284,83,87
1371.5244152448247,2.3867774599057812e-05,0.0029964447021484375,14,16599,14236.199263163213,81,88
1275.2200403151633,5.608617946920103e-06,0.0029993057250976562,14,16718,14217.658827718164,85,88
1249.3344017993113,1.0503031439914473e-05,0.004001617431640625,14,16552,14333.907843363017,85,90
1255.2215348344946,8.824286404715735e-06,0.004002094268798828,14,16296,14226.479730145405,85,88
1254.6306011822444,2.12914619940536e-05,0.003000497817993164,14,16537,14046.704149183708,81,86
1192.6315913284782,1.6270809836514856e-05,0.003000020980834961,14,16629,14062.824181928472,83,86
1193.4311031559741,2.8443159469721904e-05,0.002998828887939453,14,16404,14031.672568996673,82,85
1182.1582927979516,7.076156599767841e-06,0.004002094268798828,14,16360,14055.99988759747,83,86
1430.0226803643995,1.935878741002269e-05,0.00400090217590332,14,16825,14084.255436676,83,87
1481.7276963530255,1.3201888597419223e-05,0.0030014514923095703,14,16851,14035.05746148067,80,86
1272.0495278843894,7.3960983402302e-06,0.0030007362365722656,14,16511,14088.776742990398,83,87
1393.4264648120986,1.4138283420722554e-05,0.0029990673065185547,14,16770,13986.180825359546,82,84
1380.7913401182752,1.8700221403566952e-05,0.004002571105957031,14,16849,14041.628466784074,82,85
1170.8092207494064,9.846206224275062e-06,0.00400090217590332,14,16434,14075.146258749412,82,86
1378.5804135279147,1.4187570209974464e-05,0.004000186920166016,14,16633,13880.662081884517,77,82
1270.190244687236,5.012714280286014e-05,0.003000974655151367,14,16532,13882.602007561487,79,82
1457.6143699133836,4.63504933211801e-06,0.004000186920166016,14,16867,13892.597728171431,78,82
1281.8630836754005,1.998534234125823e-05,0.0030019283294677734,14,16589,13855.670712445895,80,81
1324.8331023852486,1.4005099210702691e-05,0.0029985904693603516,14,16701,13863.009145391276,80,81
1444.1587094005279,2.2445462342012155e-05,0.003000020980834961,14,16934,13898.819319671891,79,83
1332.5962366023,1.071862268114332e-05,0.002998828887939453,14,16749,13875.080887687796,78,82
1396.6301902522837,7.941379970375982e-06,0.003999948501586914,14,16764,13907.252716367377,81,83
1283.1280997280758,7.3198078085406655e-06,0.004002094268798828,14,16532,13859.952741753377,79,82
1198.4397049071054,3.728727011144627e-05,0.0029993057250976562,14,16452,13892.519810799804,80,83
1375.7956535289402,7.758063855633643e-06,0.0029990673065185547,14,16670,13810.297055989966,80,80
1325.4156194668633,1.6084191096432935e-05,0.0029997825622558594,14,16577,13770.296883171282,78,79
1388.1015256283797,3.939340947658316e-05,0.002999544143676758,14,16578,13770.695211846087,77,79
1404.164236550726,2.671637799305066e-05,0.00299835205078125,14,16669,13792.19110311655,78,80
1331.4343134429555,5.447872032268673e-06,0.0029981136322021484,14,16640,13760.38657218466,78,79
1411.3014004170905,1.3435618304342822e-05,0.0029997825622558594,14,16823,13776.457432958492,76,79
1240.1497727186893,6.65093604940535e-06,0.003002166748046875,14,16567,13774.821244027886,75,80
1497.8500374678129,7.086937693174687e-06,0.003996849060058594,14,16918,13797.898231735158,76,81
1438.6097091980973,1.7136443918794278e-05,0.0030019283294677734,14,16888,13784.112047546716,77,79
1496.6536202403393,7.948678818391e-06,0.003998756408691406,14,16936,13795.33499803203,74,80
2409.0957346941495,3.4269898836306315e-05,0.003998517990112305,14,18198,14613.53120355034,83,93
2125.287067562426,8.189122641951698e-06,0.003999233245849609,14,18009,14703.652006195229,83,94
2153.2864120165023,1.1579108998551731e-05,0.003998517990112305,14,18002,14673.13875893716,82,93
2401.251637075111,8.687187108439094e-06,0.003001689910888672,14,18401,14686.109349652974,82,94
2256.0681068239132,4.3788160767779435e-05,0.003001689910888672,14,18104,14707.149014620705,83,94
2289.499687569262,7.6095479604695104e-06,0.003000020980834961,14,18343,14655.029094936383,85,93
2262.1173824817934,1.840341123359784e-05,0.00299835205078125,14,18469,14721.093836487893,83,94
