rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
6385.4470333713525,4.316416605876498e-06,0.002998828887939453,14,11970,2077.5302220962694,99,22
6334.343690528917,4.690880542025017e-06,0.003002166748046875,14,11929,2139.4969342279237,93,22
6348.977168340692,3.9239381227009e-06,0.003004312515258789,14,11992,2155.0445719726345,96,22
6356.873371766397,4.289750867936332e-06,0.0030002593994140625,14,12024,2180.364162345011,95,22
6379.239218309312,4.686300522253065e-06,0.0019989013671875,14,11978,2165.0473630012402,95,22
6334.628569088299,4.7536213550465844e-06,0.0029990673065185547,14,11841,2195.361154518685,92,22
7029.595982287851,6.30023376241024e-06,0.00299835205078125,14,14035,1312.1885458419865,99,22
7004.774864599397,5.970394371643512e-06,0.0029973983764648438,14,14151,1183.0667610648852,105,22
7047.008527842451,7.6266669778230925e-06,0.003998756408691406,14,14144,1251.2880841537226,101,22
6996.960813288387,6.686917767278845e-06,0.003999471664428711,14,14139,1358.2200656918844,102,23
7048.948587747065,6.5858626104033414e-06,0.003998994827270508,14,14178,1329.476346201224,100,23
7064.420677390226,7.089476871675772e-06,0.0029981136322021484,14,14273,1298.8595650933648,101,22
7109.234233636808,6.702358650333526e-06,0.0029985904693603516,14,14395,1321.2803644866872,103,22
7029.327226743616,7.230748602048595e-06,0.002999544143676758,14,14294,1332.377401715907,103,22
7014.65875223822,6.591426081985037e-06,0.0029993057250976562,14,14155,1349.6307256743146,100,23
7126.157485616237,9.116459044287835e-06,0.0030019283294677734,14,14601,1254.4016838956343,104,22
7128.021942786699,7.130351624229225e-06,0.0029990673065185547,14,14742,1551.2412320737408,99,23
7015.591205325325,6.835237606561896e-06,0.002999544143676758,14,14023,1607.1900106381631,94,23
7011.595852719,7.889243956728267e-06,0.0029985904693603516,14,14237,1560.3378686237088,101,23
7099.72187297031,6.3707002557429195e-06,0.003002643585205078,14,14607,1589.2138208027513,96,23
7013.017493176792,6.5978649510779105e-06,0.003999471664428711,14,14173,1589.062512642504,97,23
