rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
538.3731353709769,2.8246164077455537e-06,0.1391453742980957,14,11765,12277.443918601708,110,101
566.0598257648456,3.05554405117032e-06,0.13499999046325684,14,11954,12430.116539846544,104,100
587.7933235463855,2.8055567975109304e-06,0.13900113105773926,14,11604,12329.535488578205,108,101
546.8687018868716,2.77391630232334e-06,0.13600873947143555,14,11844,12344.048425072358,106,101
857.5108136798807,2.657896109032217e-06,0.1379990577697754,14,12014,13222.671153742696,102,95
834.5749586146381,2.638732821472105e-06,0.14800000190734863,14,11910,13229.616737581167,100,95
853.3897038835801,3.164420737383493e-06,0.13899874687194824,14,11969,13270.924503059447,104,94
839.7713832167384,3.1448501369679267e-06,0.14061760902404785,14,11668,12990.954714628337,104,96
839.9491590577292,2.7446407602724532e-06,0.14600038528442383,14,11801,13346.270687124015,99,94
670.6365206839608,3.117938796662975e-06,0.14500021934509277,14,11784,12899.93453640168,106,97
846.8592555160293,2.851583014862094e-06,0.1379997730255127,14,11998,13078.871738840155,105,95
793.5217482503606,2.839636897750336e-06,0.14315271377563477,14,11750,13044.82152556029,102,96
923.6838616176415,2.93430423855732e-06,0.13899707794189453,14,12011,13073.39657766055,104,96
683.5489732946014,2.8966726572535766e-06,0.13803601264953613,14,11833,12750.915816568575,109,98
1155.6630675323825,3.3923141191825498e-06,0.13799810409545898,14,12083,13843.242034071825,99,91
1149.5904578269556,3.0336159560479606e-06,0.14399933815002441,14,12116,13880.606502918215,101,90
1236.3490544017375,2.4696909390518936e-06,0.1419994831085205,14,11831,13744.396177585457,102,91
1128.507921364556,3.2874370795000247e-06,0.1399991512298584,14,11921,13676.9324434734,103,92
1099.0513230292327,3.072417021910575e-06,0.1419990062713623,14,12130,13792.079143785306,99,91
1172.1448776191035,3.2950408266321033e-06,0.13960647583007812,14,11857,13881.380756580405,102,90
1117.7705232578742,3.3078950520723506e-06,0.13599920272827148,14,12165,13997.975954450567,100,90
900.2436190710035,2.876296217065538e-06,0.1380012035369873,14,12029,13567.596405901433,100,92
972.4376079219676,3.8155100046609e-06,0.1380000114440918,14,12136,13664.11612267323,103,92
1170.3972903241543,2.8835250736790386e-06,0.1419999599456787,14,11752,13744.47627775302,97,91
1367.4388558459436,2.908519619332546e-06,0.14461755752563477,14,11842,14189.754177014082,96,88
1323.9231289678753,2.651504184862964e-06,0.14300012588500977,14,12015,14202.666016828447,98,88
1374.041704647424,3.1478419984884744e-06,0.14700078964233398,14,12054,14292.889749262456,96,88
1333.3850666429219,4.109800137454095e-06,0.14499974250793457,14,12041,14372.350743977182,95,87
1251.8420155177148,2.9673768354419234e-06,0.13800263404846191,14,11970,14173.060905786151,99,89
1248.3702026707733,3.38726228928267e-06,0.14400053024291992,14,11929,14304.396866703017,93,88
1350.2693133933178,2.481671818801672e-06,0.14300107955932617,14,11992,14358.126937256318,96,87
1418.1661415850201,2.975789640570627e-06,0.13900208473205566,14,12024,14447.916070991268,95,87
1363.0271702851685,3.3965738078707945e-06,0.1376667022705078,14,11978,14459.774269954336,95,87
1480.0557635887565,3.5803243040712574e-06,0.13899779319763184,14,11841,14557.0486303825,92,86
1659.4319277716613,4.622193440783431e-06,0.14600157737731934,14,14035,11487.476739646749,99,108
1986.036973035321,4.299905753402392e-06,0.14161419868469238,14,14151,10996.56161274987,105,112
1828.7387122826142,6.252474500829743e-06,0.1379990577697754,14,14144,11328.102965384554,101,109
1533.9981326685293,5.155041303584188e-06,0.1399996280670166,14,14139,11578.571761903015,102,107
1639.1350396628698,4.9474760320082755e-06,0.13400030136108398,14,14178,11533.49639299077,100,107
1615.5072033692823,5.676501215222861e-06,0.13700056076049805,14,14273,11490.320401801522,101,108
1759.0694318709684,5.110027036751285e-06,0.14399957656860352,14,14395,11584.796775381157,103,107
1541.2102091132397,5.809373485701994e-06,0.15000009536743164,14,14294,11582.297087556834,103,107
1494.7258948169608,5.031488832986919e-06,0.14299869537353516,14,14155,11553.061207301836,100,107
