rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
113197.37979105389,8.685301134377431e-07,1.9324336051940918,8,344192.0,35955.661379298894,17,15
47437.610722751284,7.896312840765491e-07,1.6642429828643799,12,170685.0,48568.578056098515,21,18
5236.079294069043,4.52147375196717e-07,1.768230676651001,19,26473.0,14843.179502936058,25,22
34985.87982303324,4.235098603001303e-07,2.4241316318511963,18,141438.0,31307.302251234076,28,25
53923.163214787906,7.697939236030924e-07,1.7723071575164795,10,196717.0,53103.52821981913,18,15
11836.43339624775,1.3650611830950913e-06,1.3471362590789795,10,51894.0,24579.362835668573,17,14
42496.05360689763,5.421566837367885e-07,1.5124306678771973,13,127484.0,31626.941569259536,24,19
13299.33118055395,7.28925844058179e-07,2.3057544231414795,12,66729.0,31378.434374556084,18,16
1817.5880937596653,2.9376970548744835e-07,1.162792444229126,24,11492.0,9569.0,27,24
12614.10779686668,3.9171496067235e-07,2.860584259033203,36,71866.0,30305.52939098246,44,46
61885.63354895466,4.534047111282167e-07,2.306225538253784,11,224245.0,40132.65663371963,22,19
74269.18563859747,3.8211461807964195e-07,2.2892935276031494,11,250896.0,37597.262215280105,24,20
50288.513923258215,5.595603027451849e-07,2.2553834915161133,11,178661.0,33894.6888026101,21,18
100454.62618944266,6.92381826222862e-07,2.0871806144714355,9,334246.0,45381.002099198784,18,16
6437.929202558197,8.615563470161238e-07,1.1805872917175293,12,26162.0,12496.695453564515,18,15
16588.471328804415,7.119335228854172e-07,1.683464527130127,14,65753.0,22012.048894582265,23,19
2831.1279980185386,4.25298366551431e-07,1.1366958618164062,13,17215.0,11713.166666666666,17,14
15330.453849921905,7.180920150488635e-07,1.6862592697143555,13,74083.0,33877.648596393,19,17
44702.35132559904,6.134084970713825e-07,1.8057355880737305,11,158458.0,42125.54459581584,19,16
77245.26100024763,8.734871182824269e-07,1.7066986560821533,9,224247.0,27750.79254251373,18,14
38667.06412807799,3.949559436531275e-07,0.8651351928710938,24,151592.0,44570.21217101634,39,36
92901.94115112806,4.4474085638427294e-07,2.4117376804351807,10,326167.0,45136.74756089204,20,17
33646.369718880625,4.869302175733648e-07,1.8696880340576172,16,120969.0,29939.2249049511,27,21
102372.93755015217,7.938164289480382e-07,1.9197938442230225,9,314334.0,31253.323961583097,19,16
3579.681055034049,6.161951817530043e-07,1.2224576473236084,19,23188.0,16546.360470390267,23,22
10127.601974091112,8.048866522367908e-07,1.8424155712127686,17,57518.0,29128.392412698027,23,21
78050.73228857205,5.988550459500209e-07,2.4585540294647217,9,255682.0,26007.266856276605,18,16
12754.254151949875,5.532720878923454e-07,1.3094112873077393,11,58140.0,31680.7941054373,16,15
7296.316516507709,4.551153378600652e-07,1.2800064086914062,11,37846.0,21886.936217963117,17,14
4636.750602384791,4.953123082533237e-07,1.2291712760925293,16,27190.0,20637.001306734957,22,19
4885.090902962395,5.302264635405106e-07,1.1382267475128174,12,27057.0,16941.355243316564,18,15
47809.921037275206,1.216228717760975e-06,1.5277550220489502,9,150864.0,31670.198023472312,17,13
51269.480201628525,3.8576280667412514e-07,2.2959823608398438,12,183625.0,47941.1674329285,24,20
63647.967461853026,9.809121535372801e-07,1.759843349456787,9,197110.0,27841.591937563775,18,14
11343.580746548692,2.0645531419491777e-07,2.1582324504852295,30,54906.0,25264.838280442713,43,42
4037.3850250854184,7.790003268871633e-07,1.440582513809204,16,25291.0,14783.44596476722,21,19
97642.79560153988,7.353410264044115e-07,2.3168673515319824,8,319536.0,37033.47010523545,17,14
51341.08263117758,5.731907653360259e-07,2.7623066902160645,11,173017.0,33186.34360275026,20,17
100622.30833278318,5.797689040670209e-07,2.4875121116638184,10,344392.0,37835.66980910304,21,19
19949.53625256471,4.038258725789305e-07,1.7446601390838623,19,66816.0,16901.037482628602,31,25
35351.32496412834,6.888508975811126e-07,1.8832485675811768,10,121773.0,31749.20917722522,18,15
86371.97953667842,6.877848280244259e-07,2.2045066356658936,10,306255.0,49100.59421235299,19,17
22066.222863275285,6.907485103104865e-07,1.5390300750732422,11,103337.0,46556.79731139221,18,15
35965.50990379794,3.482517797288194e-07,2.046691417694092,13,125473.0,42900.75263647373,22,18
40227.13794290285,3.4388281373775793e-07,2.3972573280334473,49,132775.0,31471.431105649244,63,57
24760.542014136667,5.245947482162135e-07,2.003857135772705,12,96015.0,33676.57252739156,20,17
23340.46040487307,2.891880940135759e-07,2.49629545211792,27,106926.0,35218.01455612259,39,37
83865.11281907988,6.431694160525091e-07,2.048172950744629,10,296604.0,58264.53562690273,19,17
3146.334957413344,7.504530538362818e-07,1.1990811824798584,15,17000.0,10535.451251174494,20,17
24766.93281790486,5.581996728237792e-07,1.8839690685272217,12,95308.0,32355.48149589803,19,17
6816.2375005509,4.36522085848537e-07,1.9182617664337158,31,32742.0,15027.094945440203,39,37
16777.367633311518,2.695407075398391e-07,3.0730931758880615,28,102260.0,38715.262759322686,43,40
61122.49110576196,8.404977759014036e-07,1.5638422966003418,9,198858.0,47371.99615006043,17,14
22343.49698004953,4.65783585851849e-07,2.483031988143921,18,84550.0,19819.41825599549,31,25
53068.10176311361,7.643884341667614e-07,1.9058046340942383,10,164005.0,29271.71880375876,20,16
30797.945385161638,3.599406664654572e-07,2.3752970695495605,15,151153.0,48429.35096590468,26,23
81786.6887698066,7.856497803803274e-07,1.6914947032928467,8,225800.0,30245.13927057158,17,13
3391.1942389354417,3.7170165936813853e-07,1.3957202434539795,14,23928.0,15793.37752444132,19,16
9647.199382391396,6.605444354436689e-07,1.5045945644378662,11,54224.0,28621.446052060237,17,14
53106.03257819558,4.210710424522788e-07,2.329789876937866,12,222101.0,58075.58873701811,22,19
18098.092820226124,5.05416829959866e-07,2.234717607498169,25,79712.0,28112.800881081355,33,29
84801.65194911128,5.109687324848546e-07,2.166724443435669,11,299105.0,65176.965748209266,21,19
22399.49568420846,1.1533743365231853e-06,1.3942830562591553,10,80785.0,28817.408134066478,17,14
29890.08876765735,6.739709719731984e-07,1.8310635089874268,10,108875.0,30889.33233861672,17,14
74745.4853921546,8.630181953570857e-07,1.7564365863800049,8,228381.0,29836.938207963758,17,12
37910.72057694637,7.746765587298064e-07,1.5723698139190674,12,141583.0,50376.57156941872,20,17
2870.5627710800563,1.0808351120896993e-06,1.1008450984954834,14,15732.0,11423.770034445646,18,16
32159.53493335634,7.504059344898614e-07,1.883228063583374,11,127205.0,40721.8631109991,19,16
5013.2073587685245,7.322583778181379e-07,1.903426170349121,21,19582.0,9504.486355581312,28,23
30944.028573239433,7.393567245302587e-07,2.4309628009796143,43,111661.0,33809.41413620218,60,51
20895.573020295327,3.5666504215145033e-07,3.301398754119873,12,96111.0,34566.40487078413,23,20
10685.5307162559,5.526326742793353e-07,1.3438172340393066,17,52411.0,26699.252441724195,23,21
30982.120815431474,2.6481522970150736e-07,2.1343541145324707,17,122467.0,53565.67973605816,31,23
2979.0293282249568,4.3512508779382146e-07,1.0233283042907715,13,17397.0,12573.269369428204,17,15
23872.064795922164,9.98244012248087e-07,1.7635290622711182,11,103498.0,38396.5583312378,18,16
5567.591159632656,4.1215222916012484e-07,1.34297776222229,14,27547.0,15779.804894601242,19,17
